what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1378327973815
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378327977654
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328056095
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1378328061136
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378328073336
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1378328084923
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.TaskList",1378328092091
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.TaskList",1378328092131
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1378328093070
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1378328093082
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.TaskList",1378328094094
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1378328094965
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378328096874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328100022
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328105035
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328105114
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328107799
opened,view,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.debug.ui.PHPDebugOutput",1378328107951
activated,view,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.debug.ui.PHPDebugOutput",1378328108001
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1378328108073
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1378328109615
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1378328109654
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378328120811
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1378328120812
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1378328128093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328136656
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328145869
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328148371
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328149157
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328149996
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328163000
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328170739
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1378328174617
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1378328174760
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328191518
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1378328191530
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328192595
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328219710
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328224565
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328225497
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328234235
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328250902
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1378328250909
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328253435
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328586618
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328592701
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328611412
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1378328611453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328617395
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328637836
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328640125
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328642453
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1378328642477
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1378328642835
activated,view,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.debug.ui.PHPDebugOutput",1378328649099
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328649953
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328770074
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378328771775
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378328771828
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378328773399
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378328773440
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378328774093
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378328774144
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1378328789907
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328791521
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328880215
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328881316
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328885409
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378328886892
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378328888444
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378328890971
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328893352
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328919985
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1378328924415
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328925321
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378328991989
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378328994505
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378328994879
closed,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378328994879
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378328995773
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1378328997646
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378328998415
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378329002062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378329003640
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378329004392
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378329005371
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378329006134
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378329008007
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378329009172
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378329010032
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378329010677
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378329020836
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378329021912
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378329159254
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378329160561
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378329161420
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378329162180
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378329163078
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378329163787
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1378329165802
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378329178438
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378329180015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378329188315
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378337487808
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1378337489204
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378337490909
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378337492046
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378337494040
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378337494493
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1378337505224
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1378337507863
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378337508056
closed,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378337514511
closed,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378337514582
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378337514645
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1378337514652
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1378337514652
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378337519132
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378337519908
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378337520822
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378337908974
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378337909465
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378346017184
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378346018254
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378353720847
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1378353722972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378353732042
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378353736322
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378353737856
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378353738937
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378353745411
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378353850571
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1378353850582
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1378353850582
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378353866132
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378353866198
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1378353870606
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378353871065
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378353871128
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1378353871250
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378353873432
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378353873495
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1378353875393
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378353875727
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378353875796
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378353878198
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378353916738
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378353922213
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378355494124
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378355495973
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378355497273
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378355497861
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378355499730
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378355503424
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378355664873
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378355667500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378356049826
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378356051015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378360510455
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378360512191
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378365008593
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.core",1378365012602
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378365014608
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1378365024872
stopped,bundle,org.eclipse.dltk.testing,1.0.0.v20090914-1703,"org.eclipse.dltk.testing",1378365024984
stopped,bundle,org.eclipse.php.server.ui,2.2.0.v20101001-2300,"org.eclipse.php.server.ui",1378365024984
stopped,bundle,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.php.debug.ui",1378365025039
stopped,bundle,org.eclipse.dltk.debug.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.debug.ui",1378365025427
stopped,bundle,org.eclipse.dltk.formatter,2.0.0.v20100304-1959,"org.eclipse.dltk.formatter",1378365025506
stopped,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1378365025506
stopped,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1378365025506
stopped,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1378365025506
stopped,bundle,org.eclipse.php.debug.core,2.2.0.v20101001-2300,"org.eclipse.php.debug.core",1378365025506
stopped,bundle,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui",1378365025506
stopped,bundle,org.eclipse.dltk.ui,2.0.0.v20100909-1720,"org.eclipse.dltk.ui",1378365025506
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1378365025802
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1378365025825
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1378365025888
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1378365025888
stopped,bundle,org.eclipse.rse.importexport,1.2.101.v201008191400,"org.eclipse.rse.importexport",1378365025984
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.0.v200905272300,"org.eclipse.rse.subsystems.shells.telnet",1378365026180
stopped,bundle,org.eclipse.rse.shells.ui,3.0.200.v201006041352,"org.eclipse.rse.shells.ui",1378365026334
stopped,bundle,org.eclipse.rse.files.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.files.ui",1378365026483
stopped,bundle,org.eclipse.rse.processes.ui,3.0.200.v201003010830,"org.eclipse.rse.processes.ui",1378365026608
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1378365026615
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1378365026626
stopped,bundle,org.eclipse.wst.web.ui,1.1.400.v201004141630,"org.eclipse.wst.web.ui",1378365026717
stopped,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1378365026729
stopped,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1378365026729
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012005,"org.eclipse.wst.xsl.exslt.ui",1378365026862
stopped,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1378365026984
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.1.2.v201101212242,"org.eclipse.wst.xml.xpath.ui",1378365027074
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1378365027255
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.101.v201102111830,"org.eclipse.wst.xsl.debug.ui",1378365027307
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1378365027327
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1378365027503
stopped,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1378365027515
stopped,bundle,org.eclipse.wst.jsdt.support.firefox,1.0.300.v201004150600,"org.eclipse.wst.jsdt.support.firefox",1378365028010
stopped,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1378365028035
stopped,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1378365028036
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1378365028050
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1378365028050
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1378365028095
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1378365028095
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1378365028123
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1378365028312
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1378365028340
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1378365028421
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1378365028421
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.help.ui",1378365028527
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1378365028578
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1378365028640
stopped,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1378365028640
stopped,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1378365028640
stopped,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1378365028640
activated,perspective,org.eclipse.php.ui,,"org.eclipse.php.perspective",1378399410915
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1378399410915
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1378399410915
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1378399410915
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1378399410915
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1378399410930
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1378399410930
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1378399410930
